10,41
11,41
12,31
13,9
14,10
15,6
16,10
17,9
18,10
19,8
20,10
21,11
22,5
23,18
24,14
25,45
26,37
27,17
28,12
29,12
30,11
31,13
32,12
33,8
34,12
35,12
36,13
37,14
38,13
39,11
40,13
41,13
42,13
43,10
44,13
45,23
46,18
47,34
48,12
49,15
50,10
51,15
52,15
53,15
54,13
55,11
56,19
57,15
58,10
59,15
60,12
61,15
62,15
63,14
64,11
65,12
66,10
67,17
68,14
69,14
70,14
71,14
72,15
73,16
74,13
75,19
76,89
77,15
78,14
79,14
80,14
81,17
82,15
83,14
84,15
85,17
86,15
87,19
88,16
89,16
90,11
91,16
92,16
93,14
94,15
95,16
96,15
97,17
98,23
99,98
100,25
101,16
102,17
103,32
104,19
105,18
106,13
107,17
108,18
109,17
110,16
111,18
112,18
113,18
114,15
115,18
116,15
117,21
118,89
119,22
120,15
121,17
122,19
123,19
124,16
125,19
126,19
127,21
128,22
129,15
130,20
131,16
132,20
133,30
134,29
135,16
136,21
137,22
138,16
139,17
140,17
141,19
142,29
143,22
144,23
145,22
146,23
147,25
148,108
149,23
150,23
151,23
152,25
153,23
154,23
155,24
156,23
157,23
158,25
159,22
160,60
161,91
162,28
163,22
164,21
165,22
166,21
167,23
168,25
169,25
170,24
171,26
172,25
173,96
174,29
175,23
176,29
177,26
178,25
179,26
180,26
181,26
182,25
183,25
184,33
185,34
186,25
187,28
188,38
189,30
190,23
191,29
192,27
193,27
194,28
195,40
196,33
197,30
198,24
199,28
200,27
201,28
202,28
203,27
204,25
205,33
206,45
207,28
208,28
209,29
210,27
211,28
212,24
213,27
214,28
215,32
216,41
217,26
218,31
219,33
220,30
221,31
222,30
223,30
224,27
225,129
226,26
227,26
228,31
229,31
230,31
231,31
232,31
233,62
234,70
235,28
236,31
237,28
238,31
239,30
240,30
241,31
242,36
243,43
244,33
245,29
246,33
247,36
248,33
249,33
250,70
251,45
252,34
253,34
254,35
255,33
256,35
257,34
258,35
259,156
260,36
261,34
262,37
263,33
264,34
265,35
266,97
267,41
268,36
269,35
270,32
271,34
272,39
273,34
274,91
275,42
276,35
277,36
278,36
279,37
280,33
281,36
282,51
283,37
284,35
285,32
286,35
287,44
288,37
289,69
290,40
291,38
292,39
293,37
294,39
295,38
296,133
297,43
298,38
299,37
300,40
301,37
302,54
303,152
304,41
305,38
306,39
307,41
308,34
309,38
310,161
311,39
312,43
313,37
314,40
315,33
316,79
317,56
318,45
319,43
320,40
321,39
322,40
323,109
324,46
325,39
326,42
327,42
328,38
329,68
330,61
331,36
332,41
333,39
334,37
335,37
336,65
337,42
338,38
339,40
340,43
341,41
342,118
343,70
344,44
345,43
346,43
347,37
348,62
349,50
350,44
351,44
352,54
353,54
354,154
355,49
356,52
357,43
358,43
359,43
360,60
361,49
362,42
363,45
364,47
365,54
366,58
367,45
368,46
369,44
370,43
371,184
372,48
373,46
374,45
375,47
376,61
377,61
378,48
379,47
380,42
381,47
382,211
383,68
384,46
385,47
386,49
387,51
388,53
389,49
390,44
391,48
392,48
393,66
394,50
395,47
396,42
397,49
398,85
399,53
400,49
401,48
402,49
403,150
404,57
405,47
406,50
407,50
408,53
409,61
410,50
411,50
412,52
413,49
414,79
415,52
416,46
417,44
418,49
419,65
420,53
421,53
422,52
423,61
424,63
425,52
426,51
427,51
428,129
429,60
430,53
431,47
432,47
433,260
434,51
435,53
436,56
437,47
438,75
439,54
440,50
441,52
442,52
443,69
444,52
445,53
446,52
447,92
448,69
449,52
450,50
451,56
452,237
453,58
454,70
455,55
456,50
457,77
458,54
459,52
460,54
461,64
462,64
463,48
464,57
465,56
466,80
467,51
468,51
469,59
470,148
471,65
472,52
473,57
474,55
475,76
476,56
477,56
478,59
479,128
480,63
481,55
482,57
483,59
484,71
485,58
486,73
487,52
488,82
489,59
490,59
491,54
492,135
493,62
494,59
495,77
496,114
497,62
498,55
499,52
500,62
501,65
502,57
503,58
504,63
505,73
506,60
507,61
508,103
509,97
510,59
511,58
512,55
513,77
514,63
515,60
516,60
517,96
518,64
519,61
520,56
521,80
522,65
523,64
524,60
525,82
526,62
527,56
528,56
529,81
530,63
531,61
532,62
533,79
534,62
535,55
536,74
537,94
538,61
539,82
540,177
541,67
542,64
543,64
544,175
545,66
546,66
547,64
548,90
549,64
550,62
551,64
552,87
553,67
554,64
555,64
556,75
557,67
558,64
559,177
560,73
561,65
562,67
563,92
564,65
565,64
566,69
