1,8
3,7
6,12
10,16
15,24
21,30
28,38
36,52
45,61
55,73
66,93
78,109
91,130
105,151
120,177
136,202
153,222
171,251
190,297
210,315
231,233
253,208
276,170
300,185
325,165
351,156
378,154
406,253
435,172
465,175
496,181
528,195
561,208
595,227
630,237
666,254
703,280
741,284
780,298
820,323
861,345
903,360
946,566
990,390
1035,409
1081,431
1128,475
1176,553
1225,701
1275,523
1326,539
1378,655
1431,590
1485,614
1540,675
1596,713
1653,722
1711,721
1770,732
1830,825
1891,843
1953,866
2016,854
2080,930
2145,902
2211,955
2278,974
2346,1001
2415,1032
2485,1065
2556,1102
2628,1132
2701,1173
2775,1213
2850,1233
2926,1279
3003,1302
3081,1387
3160,1430
3240,1515
3321,1505
3403,1499
3486,1583
3570,1705
3655,1636
3741,1781
3828,1813
3916,1762
4005,1804
4095,1841
4186,1958
4278,1945
4371,1972
4465,2031
4560,2077
4656,2113
4753,2241
4851,2341
