10,6
11,6
12,7
13,9
14,8
15,7
16,15
17,10
18,10
19,8
20,14
21,9
22,11
23,10
24,12
25,10
26,10
27,17
28,11
29,11
30,16
31,14
32,12
33,18
34,12
35,18
36,14
37,19
38,15
39,5
40,7
41,5
42,7
43,5
44,7
45,6
46,6
47,7
48,6
49,7
50,6
51,7
52,8
53,7
54,8
55,9
56,8
57,9
58,9
59,8
60,9
61,9
62,9
63,8
64,9
65,10
66,10
67,9
68,12
69,11
70,10
71,10
72,11
73,10
74,13
75,12
76,11
77,11
78,12
79,11
80,12
81,12
82,12
83,13
84,12
85,13
86,13
87,13
88,14
89,13
90,13
91,14
92,14
93,13
94,13
95,14
96,14
97,15
98,13
99,14
100,14
101,15
102,15
103,15
104,15
105,16
106,16
107,16
108,16
109,16
110,17
111,16
112,17
113,17
114,17
115,16
116,17
117,17
118,18
119,17
120,17
121,19
122,19
123,20
124,21
125,20
126,25
127,28
128,19
129,23
130,25
131,28
132,20
133,21
134,20
135,28
136,22
137,19
138,21
139,21
140,27
141,25
142,21
143,22
144,25
145,23
146,21
147,22
148,24
149,27
150,25
151,24
152,23
153,26
154,24
155,25
156,28
157,27
158,29
159,39
160,28
161,35
162,27
163,28
164,33
165,29
166,30
167,40
168,34
169,30
170,31
171,31
172,29
173,33
174,34
175,31
176,30
177,34
178,27
179,28
180,29
181,28
182,29
183,30
184,29
185,29
186,28
187,30
188,29
189,29
190,30
191,31
192,29
193,31
194,31
195,30
196,30
197,34
198,30
199,30
200,31
201,31
202,33
203,32
204,33
205,32
206,31
207,33
208,32
209,33
210,32
211,33
212,33
213,32
214,35
215,34
216,34
217,35
218,34
219,35
220,34
221,34
222,35
223,35
224,36
225,36
226,36
227,35
228,35
229,37
230,37
231,36
232,35
233,36
234,37
235,39
236,37
237,38
238,38
239,37
240,39
241,37
242,38
243,39
244,38
245,39
246,40
247,39
248,40
249,40
250,40
251,39
252,39
253,40
254,40
255,42
256,40
257,40
258,40
259,42
260,41
261,42
262,41
263,41
264,42
265,41
266,41
267,43
268,42
269,44
270,43
271,44
272,43
273,44
274,45
275,42
276,43
277,43
278,44
279,45
280,45
281,45
282,45
283,44
284,45
285,47
286,45
287,47
288,44
289,58
290,64
291,45
292,45
293,44
294,46
295,44
296,44
297,46
298,45
299,50
300,47
301,46
302,46
303,46
304,47
305,47
306,49
307,48
308,48
309,48
310,48
311,47
312,49
313,48
314,49
315,48
316,50
317,50
318,50
319,49
320,48
321,49
322,50
323,50
324,53
325,50
326,52
327,51
328,51
329,51
330,52
331,52
332,53
333,50
334,55
335,54
336,52
337,52
338,52
339,61
340,53
341,51
342,69
343,57
344,56
345,53
346,54
347,56
348,55
349,55
350,56
351,56
352,53
353,56
354,56
355,57
356,58
357,85
358,59
359,61
360,57
361,57
362,60
363,58
364,63
365,72
366,73
