10,29
11,30
12,29
13,29
14,29
15,29
16,31
17,32
18,31
19,31
20,31
21,32
22,34
23,33
24,34
25,35
26,34
27,34
28,35
29,36
30,37
31,36
32,37
33,38
34,39
35,40
36,41
37,40
38,39
39,41
40,40
41,43
42,43
43,43
44,42
45,39
46,14
47,14
48,14
49,14
50,15
51,15
52,15
53,15
54,15
55,15
56,15
57,15
58,15
59,16
60,16
61,16
62,16
63,16
64,16
65,16
66,16
67,17
68,17
69,17
70,18
71,18
72,17
73,18
74,18
75,18
76,17
77,17
78,18
79,19
80,22
81,18
82,18
83,18
84,18
85,18
86,19
87,18
88,19
89,19
90,19
91,19
92,20
93,19
94,20
95,20
96,20
97,20
98,21
99,21
100,20
101,20
102,20
103,21
104,21
105,22
106,21
107,22
108,22
109,22
110,22
111,22
112,22
113,22
114,22
115,22
116,23
117,23
118,22
119,22
120,22
121,24
122,24
123,24
124,25
125,32
126,30
127,32
128,31
129,32
130,32
131,25
132,26
133,27
134,31
135,31
136,32
137,32
138,33
139,33
140,33
141,34
142,33
143,34
144,33
145,30
146,31
147,47
148,33
149,33
150,27
151,28
152,28
153,28
154,28
155,30
156,33
157,29
158,28
159,34
160,37
161,29
162,29
163,29
164,29
165,36
166,37
167,38
168,34
169,30
170,30
171,38
172,52
173,36
174,40
175,36
176,31
177,30
178,31
179,32
180,32
181,32
182,31
183,31
184,33
185,33
186,35
187,35
188,36
189,37
190,34
191,34
192,34
193,35
194,36
195,36
196,34
197,38
198,37
199,34
200,34
201,35
202,34
203,34
204,34
205,34
206,33
207,35
208,35
209,46
210,44
211,35
212,36
213,36
214,36
215,35
216,37
217,36
218,36
219,36
220,37
221,36
222,37
223,36
224,37
225,37
226,38
227,38
228,38
229,38
230,38
231,38
232,38
233,37
234,38
235,38
236,40
237,39
238,38
239,39
240,38
241,39
242,39
243,39
244,51
245,39
246,40
247,40
248,40
249,41
250,40
251,41
252,40
253,41
254,42
255,41
256,41
257,41
258,42
259,41
260,42
261,42
262,42
263,42
264,43
265,43
266,42
267,42
268,43
269,43
270,43
271,44
272,43
273,43
274,44
275,43
276,43
277,44
278,44
279,45
280,44
281,44
282,45
283,44
284,44
285,45
286,44
287,46
288,46
289,45
290,46
291,46
292,47
293,46
294,46
295,46
296,47
297,47
298,46
299,47
300,48
301,47
302,47
303,47
304,47
305,48
306,48
307,48
308,48
309,48
310,49
311,48
312,48
313,48
314,57
315,56
316,57
317,57
318,56
319,57
320,56
321,56
322,57
323,56
324,56
325,58
326,57
327,58
328,58
329,58
330,58
331,58
332,58
333,58
334,58
335,70
336,57
337,58
